database_sergey-dryabzhinsky_python-zstd,89095,12
database_sass_libsass,31681,13
database_schwehr_libais,71023,0
database_SergiusTheBest_plog,14257,0
database_seclab-ucr_INTANG,9771,0
database_seladb_PcapPlusPlus,71259,0
database_schoolpost_PiDNG,1138,0
database_scylladb_seastar,1898688,110
database_session-replay-tools_tcpcopy,8181,0
database_seung-lab_connected-components-3d,1535,0
database_Serial-Studio_Serial-Studio,180360,50
database_seung-lab_euclidean-distance-transform-3d,1811,0
database_SFML_SFML,96797,0
database_shadowsocks_ChinaDNS,1026,0
database_shaka-project_shaka-packager,2335524,92
database_ShadowsocksR-Live_shadowsocksr-native,411445,0
database_shadowsocks_shadowsocks-libev,33848,0
database_ShiqiYu_libfacedetection,1600,0
database_shellphish_how2heap,13677,0
database_siemens_jailhouse,44239,0
database_simongog_sdsl-lite,106238,0
database_Sigil-Ebook_Sigil,243133,2
database_simdjson_simdjson,54756,0
database_SmingHub_Sming,110592,1
database_slembcke_Chipmunk2D,29759,1
database_simbody_simbody,267872,6
database_Smorodov_Multitarget-tracker,106620,0
database_sleuthkit_sleuthkit,99643,0
database_skywind3000_kcp,1598,0
database_Snapchat_KeyDB,691012,0
database_smihica_pyminizip,23565,0
database_skeeto_endlessh,729,0
database_snowballstem_snowball,15305,0
database_SINGROUP_dscribe,220037,18
database_snap-stanford_snap,218451,0
database_socketio_socket.io-client-cpp,184523,0
database_SoftEtherVPN_SoftEtherVPN,298908,0
database_Softmotions_ejdb,19874,1
database_sphinxsearch_sphinx,133423,0
database_sqlite_sqlite,291735,5
database_sogou_workflow,42920,0
database_sqlcipher_sqlcipher,291090,5
database_sqlitebrowser_sqlitebrowser,89957,0
database_squeaky-pl_japronto,4668,0
database_stanfordnlp_GloVe,1229,0
database_ssloy_tinyrenderer,669,0
database_srdja_Collections-C,15927,0
database_Stellarium_stellarium,192820,0
database_srsran_srsRAN_4G,353488,0
database_stlink-org_stlink,0,0
database_stephane_libmodbus,5453,0
database_StereoKit_StereoKit,111548,127
database_storpipfugl_pykdtree,8742,11
database_strukturag_libheif,49625,0
database_stellar_stellar-core,853781,4
database_stub42_pytz,7656,0
database_strongswan_strongswan,0,14
database_strukturag_libde265,41266,16
database_subsurface_subsurface,57519,0
database_sumatrapdfreader_sumatrapdf,1052430,46
database_sustrik_libmill,14035,0
database_swig_swig,86778,0
database_swoole_swoole-src,144842,33
database_symless_synergy-core,64912,1
database_Syllo_nvtop,11602,3
database_Sysinternals_ProcDump-for-Linux,33810,0
database_sysown_proxysql,132157,19
database_sysstat_sysstat,0,3
database_szad670401_HyperLPR,17407,31
database_tboox_tbox,86338,9
database_systemd_systemd,0,10
database_systemd_python-systemd,2346,0
database_Tencent_mars,672301,4
database_taskflow_taskflow,441223,0
database_taosdata_TDengine,390063,147
database_Tencent_ncnn,279429,0
database_tdlib_telegram-bot-api,293561,4
database_teeworlds_teeworlds,84485,2
database_TelegramMessenger_MTProxy,22658,4
database_tdlib_td,277581,4
database_Tencent_puerts,305024,1
database_Tencent_phxqueue,19967,0
database_Tencent_phxrpc,8895,0
database_Tencent_rapidjson,93287,18
database_Tencent_TNN,423389,0
database_Tencent_xLua,247201,0
database_TheAlgorithms_C,0,0
database_terralang_terra,12664,4
database_tesseract-ocr_tesseract,113569,2
database_thedmd_imgui-node-editor,60883,0
database_TheAlgorithms_C-Plus-Plus,30053,0
database_ThePhD_sol2,45081,0
database_The-Powder-Toy_The-Powder-Toy,75582,0
database_tianocore_edk2,10148,121
database_TheWover_donut,12443,0
database_the-tcpdump-group_tcpdump,85539,4
database_ThrowTheSwitch_Unity,15607,0
database_the-tcpdump-group_libpcap,44429,1
database_TigerVNC_tigervnc,63886,0
database_Tieske_rpi-gpio,2367,0
database_tmate-io_tmate,38419,0
database_tinyobjloader_tinyobjloader,16116,0
database_TokTok_c-toxcore,79763,5
database_timescale_timescaledb,81950,0
database_tinyproxy_tinyproxy,6358,0
database_tmux_tmux,68578,0
database_ton-blockchain_ton,1182768,1
database_tonybaloney_Pyjion,1995356,0
database_torvalds_linux,21634492,61
database_trailofbits_pe-parse,5632,0
database_tree-sitter_py-tree-sitter,28524,0
database_transmission_transmission,228916,11
database_traviscross_mtr,10486,0
database_tree-sitter_tree-sitter-html,3234,0
database_trapexit_mergerfs,33709,8
database_trilogy-libraries_trilogy,0,0
database_trojan-gfw_trojan,2815,0
database_tsl0922_ttyd,1793,0
database_twitter_twemproxy,15251,0
database_turanszkij_WickedEngine,595163,12
database_twitter-forks_mysql,1214258,8
database_tstack_lnav,252549,86
database_tvheadend_tvheadend,0,1820
database_u-boot_u-boot,2198086,10
database_ultrajson_ultrajson,23792,0
database_uber_h3,17209,0
database_UB-Mannheim_tesseract,158909,2
database_umlaeute_v4l2loopback,6435,0
database_uncrustify_uncrustify,115631,0
database_unbit_uwsgi,93371,4
database_uNetworking_uWebSockets,3391,0
database_uNetworking_uWebSockets.js,371827,12
database_universal-ctags_ctags,173012,4
database_USCiLab_cereal,31708,8
database_upx_upx,30330,0
database_unicorn-engine_unicorn,346231,377
database_util-linux_util-linux,0,0
database_vaibhavpandeyvpz_apkstudio,6037,0
database_ValveSoftware_GameNetworkingSockets,911428,0
database_ValveSoftware_openvr,90478,0
database_vanhauser-thc_thc-hydra,23175,0
database_valyala_gozstd,92452,12
database_veandco_go-sdl2,36141,0
database_versatica_mediasoup,53162,11
database_varnishcache_varnish-cache,110432,1
database_VirusTotal_yara-python,71204,1
database_vapoursynth_vapoursynth,47312,1
database_VirusTotal_yara,68576,1
database_veracrypt_VeraCrypt,178209,0
database_vmprof_vmprof-python,10002,0
database_VowpalWabbit_vowpal_wabbit,79669,5
database_Vita3K_Vita3K,2128707,0
database_visit1985_mdp,1925,0
database_vstakhov_libucl,17291,0
database_wangyu-_tinyfecVPN,12911,0
database_wangyu-_udp2raw,18692,0
database_wangyu-_UDPspeeder,12098,0
database_warmcat_libwebsockets,281926,0
database_wasm3_wasm3,22883,2
database_Warzone2100_warzone2100,449185,9
database_WebAssembly_wabt,705110,0
database_WasmEdge_WasmEdge,87999,5
database_weechat_weechat,259699,7
database_weidai11_cryptopp,109387,6
database_werman_noise-suppression-for-voice,638009,8
database_wesnoth_wesnoth,234810,0
database_WerWolv_ImHex,291634,84
database_wifiphisher_roguehostapd,218619,0
database_wg_wrk,4726,7
database_willemt_raft,6782,0
database_wheybags_freeablo,1014351,34
database_westes_flex,25,0
database_Wind4_vlmcsd,16601,0
database_WiringPi_WiringPi,13708,1
database_wiire-a_pixiewps,13713,0
database_WinMerge_winmerge,535336,21
database_wiredtiger_wiredtiger,190002,1
database_wisdompeak_LeetCode,61406,0
database_wiseman_py-webrtcvad,4262,0
database_wjakob_nanobind,17809,1
database_wjwwood_serial,3233,0
database_WojciechMula_pyahocorasick,4819,0
database_wxWidgets_wxWidgets,1345950,0
database_wolfpld_tracy,199537,2
database_wwmm_easyeffects,26372,0
database_wolfSSL_wolfssl,473221,0
database_Xaymar_obs-StreamFX,435737,0
database_Xfennec_progress,1113,0
database_Xilinx_linux-xlnx,20573851,58
database_XiaoMi_mace,425704,0
database_xioTechnologies_Fusion,1659,0
database_xmlsec_python-xmlsec,3952,0
database_xoreaxeaxeax_movfuscator,13982,11
database_xournalpp_xournalpp,59795,0
database_xmrig_xmrig,164362,637
database_xiph_rnnoise,13787,0
database_xrootd_xrootd,242729,0
database_xtacocorex_CHIP_IO,4535,0
database_YannickJadoul_Parselmouth,727956,24
database_yarrick_pingfs,1386,0
database_xroche_httrack,50093,0
database_yanyiwu_cppjieba,42424,0
database_yarrick_iodine,8590,0
database_yedf2_handy,4852,0
database_yitter_IdGenerator,1668,0
database_YosysHQ_yosys,140137,0
database_yyzybb537_libgo,352533,0
database_yrutschle_sslh,10738,4
database_Z3Prover_z3,497188,2
database_zeroc-ice_ice,383099,0
database_zealdocs_zeal,6370,0
database_zeromq_czmq,46250,0
database_zerotier_ZeroTierOne,241682,0
database_zeromq_libzmq,61547,0
database_zeux_meshoptimizer,23365,0
database_zlgopen_awtk,88522,50
database_zhaojh329_rtty,3859,0
database_zeux_pugixml,25675,0
database_zserge_jsmn,972,0
database_zmap_zmap,13930,0
database_znc_znc,87724,14
database_zrax_pycdc,8111,0
database_ZLMediaKit_ZLMediaKit,41888,0
database_Zuzu-Typ_PyGLM,115702,0
database_zxing-cpp_zxing-cpp,26403,3
database_zyantific_zydis,26275,0
